"party","party.agendas","levels.of.party","race","education","fam.income","state.of.residence","vote.method","president.voted.for","reason.of.voting","immigration.importance","environment.importance","gay.rights.importance","health.care.importance","climate.change.importance","abortion.importance","racial.equality.importance","gender.equality.importance","legality.abortion","gay.marriage","police.racial.bias","global.warming","tax.raise","employment.status","political.viewpoint","religion.importance"
2,2,6,1,5,13,42,1,2,1,2,3,4,2,4,3,3,4,2,8,1,2,2,1,4,3
2,2,6,1,4,7,37,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,3
2,1,7,1,4,5,19,3,2,2,1,2,4,1,4,1,4,4,3,2,1,4,2,1,5,1
2,2,6,1,2,9,31,1,2,1,2,1,3,1,1,2,2,2,1,1,1,1,2,1,2,4
1,2,1,6,2,9,9,1,2,1,2,2,2,1,1,2,2,2,2,1,8,2,1,5,3,3
3,2,4,1,6,12,13,2,2,1,1,3,3,2,3,3,3,3,8,2,1,3,2,5,5,3
2,2,7,1,6,11,40,2,2,1,1,3,3,1,3,1,3,3,3,2,1,4,2,5,5,1
3,1,3,1,4,6,25,3,1,2,NA,NA,1,NA,1,3,1,1,1,1,2,1,1,1,2,1
2,2,7,1,3,1,12,2,2,1,1,1,NA,1,4,NA,NA,4,3,2,2,4,1,6,5,1
1,2,1,1,6,3,32,1,1,2,1,2,2,1,2,2,2,1,2,1,2,2,1,6,2,2
1,1,1,1,2,4,27,1,1,1,2,1,1,1,1,1,1,2,3,1,2,1,1,5,2,4
3,1,5,6,1,3,41,3,2,2,3,3,4,3,3,1,2,4,2,2,1,3,2,6,5,1
3,1,5,1,5,11,25,1,2,1,1,1,1,1,3,2,2,2,2,1,1,5,1,2,3,4
1,2,2,3,2,9,6,1,2,1,1,1,4,1,1,1,1,2,1,8,2,1,1,1,6,4
2,1,7,1,2,4,48,1,2,1,1,2,3,1,2,1,1,2,2,2,1,2,1,5,5,1
3,2,4,1,5,1,25,2,2,1,1,4,4,1,4,4,2,4,1,1,1,3,2,2,3,1
1,2,1,1,3,5,12,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,2
3,1,5,1,2,5,42,1,2,2,1,1,3,1,2,3,2,2,2,8,1,2,2,1,4,3
2,1,7,3,6,9,34,1,2,2,2,4,4,1,4,1,2,2,3,2,1,4,2,1,5,1
2,1,6,1,5,3,46,2,2,1,1,3,3,2,4,3,4,3,2,1,1,4,2,1,4,3
3,1,4,7,2,4,27,NA,NA,NA,2,2,NA,1,3,3,3,2,2,1,2,2,1,5,6,3
1,2,2,1,5,6,21,1,1,1,2,1,3,1,2,3,2,2,2,2,1,1,3,5,3,1
2,1,7,1,2,6,39,1,2,2,1,2,2,1,2,1,1,2,2,2,1,3,3,5,5,1
3,2,5,1,5,2,29,1,2,2,1,3,4,1,4,2,3,2,2,2,2,4,3,5,4,1
2,1,7,1,4,4,6,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,5,1
1,2,1,3,2,3,6,1,1,2,3,1,2,1,1,1,1,1,1,1,2,1,1,5,2,2
2,1,7,2,3,6,6,3,2,1,2,4,4,3,4,1,2,3,2,2,1,2,2,5,5,1
2,2,7,1,6,11,16,2,2,1,1,2,4,1,4,3,2,3,2,1,1,4,2,1,4,2
2,1,6,3,5,11,49,3,2,1,1,3,4,2,3,3,3,3,1,1,1,2,2,1,3,2
1,2,1,1,6,11,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,4
2,1,7,6,5,97,34,3,2,2,2,4,4,1,4,2,4,4,3,8,1,4,3,7,5,1
4,2,5,6,5,4,27,1,2,1,1,3,4,4,3,1,4,4,3,2,1,3,2,9,5,1
5,2,4,7,5,97,36,1,2,2,1,2,4,1,4,1,3,4,3,2,1,4,2,1,3,2
3,2,5,1,3,8,2,1,2,1,1,2,3,1,3,2,2,3,2,2,1,2,2,5,3,3
3,2,4,1,6,10,32,2,2,1,2,3,4,1,4,1,1,4,3,2,8,4,2,5,5,1
2,2,6,1,4,12,36,2,2,2,2,2,2,2,2,2,3,3,2,1,1,1,1,1,3,2
1,2,1,1,3,4,17,2,1,1,2,1,2,1,1,2,2,2,2,8,2,1,1,5,1,1
3,1,5,1,4,6,37,2,2,1,1,3,3,1,4,1,1,1,2,2,1,3,3,7,4,1
1,2,1,1,2,5,24,1,1,1,2,1,2,1,1,3,1,1,2,1,2,1,1,2,3,4
1,1,1,2,5,11,26,1,1,1,NA,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,7,2,2
5,1,5,1,2,8,6,NA,NA,NA,3,2,4,1,3,3,2,3,2,2,2,2,1,2,4,1
3,1,3,1,6,11,24,1,4,NA,3,1,2,2,1,4,2,2,1,1,2,1,1,1,2,2
3,2,5,1,2,5,32,1,2,1,4,4,4,2,4,4,2,1,2,2,1,4,2,6,4,1
2,2,6,1,3,97,13,1,2,2,1,1,3,1,1,3,2,2,2,1,1,1,2,1,3,1
1,2,1,1,3,4,41,3,4,NA,2,2,2,1,2,1,2,1,2,2,1,2,1,9,4,1
2,1,6,2,5,6,8,3,6,NA,2,1,2,1,1,1,1,1,8,2,2,1,1,1,3,1
1,1,1,2,5,8,36,1,1,1,1,2,NA,NA,NA,3,1,3,1,2,2,2,1,1,4,1
2,2,6,1,5,7,55,1,2,2,2,3,4,1,4,3,3,2,2,8,1,3,3,1,4,3
1,2,2,1,2,10,19,3,1,2,2,1,3,2,1,2,2,2,2,1,8,1,1,1,2,2
2,2,6,1,2,3,56,2,2,1,1,2,4,1,2,2,1,2,8,2,1,2,1,5,3,1
3,2,3,1,5,5,12,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,5,2,3
3,1,4,1,6,11,25,1,1,2,1,1,2,1,2,2,2,1,2,8,1,1,1,1,6,3
3,2,3,1,4,11,15,3,1,2,2,1,1,1,1,3,1,1,8,1,2,1,1,5,2,1
2,1,7,1,5,97,2,1,2,1,1,2,3,2,3,1,2,2,3,2,1,3,2,1,4,1
4,2,5,1,2,8,37,2,2,1,2,3,3,2,4,2,3,4,2,2,1,3,2,5,4,2
1,1,1,1,3,9,12,2,1,NA,1,1,1,1,1,1,1,1,1,1,8,1,3,5,2,3
2,1,6,1,3,8,8,3,2,2,2,3,2,1,4,1,2,2,1,1,1,3,3,1,4,4
1,2,1,1,2,97,41,3,2,1,1,1,2,1,1,2,2,2,8,8,8,5,2,4,3,1
1,2,1,3,5,97,8,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,3,4
2,1,7,1,5,7,41,3,2,1,2,2,2,1,3,3,2,2,1,1,1,2,1,1,4,4
1,2,1,3,2,2,36,1,1,1,1,1,4,1,2,1,1,1,3,2,8,3,1,6,4,1
2,1,6,1,6,12,53,3,2,2,2,2,2,2,4,3,2,2,2,1,1,3,2,5,4,1
2,2,6,1,6,12,6,1,2,2,1,2,1,1,4,2,3,2,2,1,1,4,2,1,3,3
1,1,1,1,4,8,42,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,4,2,4
2,2,7,1,5,6,12,3,2,1,1,3,3,1,3,3,2,3,2,8,2,3,2,5,4,1
3,2,5,6,5,97,39,2,2,1,1,2,2,1,2,2,2,2,2,1,1,4,2,1,3,2
2,1,7,1,2,5,22,2,2,2,2,1,2,1,2,2,2,2,2,8,1,1,1,1,4,1
3,1,4,1,2,8,42,1,2,1,2,2,2,1,2,3,1,1,2,1,1,1,1,5,4,2
2,2,7,1,3,7,12,3,2,1,1,1,2,1,1,4,1,3,2,2,2,1,3,5,5,1
1,1,1,1,5,3,12,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,6,1,4
1,2,2,1,5,7,31,1,1,2,3,2,2,1,2,3,2,2,1,1,8,2,1,1,2,3
3,1,5,1,2,5,54,1,2,2,2,2,3,1,3,1,2,2,3,2,1,4,3,2,5,1
3,1,3,1,6,11,37,2,1,1,2,2,2,1,2,3,2,2,2,1,1,1,1,1,3,1
1,2,2,1,3,4,29,1,1,1,2,1,1,1,1,3,1,1,2,1,1,1,2,1,3,4
1,2,2,1,2,2,12,2,2,2,2,2,4,1,3,1,2,3,2,2,1,4,2,6,2,1
2,1,6,4,5,10,12,2,2,2,2,2,4,1,3,1,2,2,3,2,1,4,3,1,5,1
1,2,2,2,4,5,36,1,1,1,2,2,3,2,2,1,2,3,2,2,2,3,1,1,3,1
2,2,6,1,2,3,47,3,2,1,1,2,2,1,3,2,1,1,2,2,1,2,1,5,4,2
2,2,6,1,2,5,48,NA,NA,NA,1,2,3,1,3,2,2,3,2,2,1,5,1,4,3,2
3,2,4,4,5,2,6,1,1,2,2,3,3,2,2,3,3,2,2,8,8,2,3,2,6,1
2,2,7,1,2,3,12,3,2,1,2,3,2,1,3,1,1,2,2,2,1,4,2,5,4,1
2,1,6,1,2,3,55,1,2,1,1,2,3,1,4,3,3,4,2,2,1,4,2,5,4,3
3,2,5,1,4,12,1,1,2,2,1,2,3,1,2,1,2,2,2,2,8,2,3,6,4,1
1,1,1,1,5,7,20,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,5,3,1
1,2,1,1,3,1,5,1,3,NA,2,1,2,1,3,1,1,1,2,1,2,3,1,6,1,2
3,1,5,1,2,4,45,1,2,1,NA,2,4,1,4,4,3,1,2,2,1,4,1,5,4,1
2,2,7,1,2,97,12,1,2,1,1,NA,3,2,4,3,1,2,2,2,1,4,2,5,5,3
2,1,7,1,6,9,6,1,2,1,1,2,2,1,2,2,2,2,2,1,1,2,1,1,3,1
1,1,2,1,5,10,9,NA,NA,NA,2,2,2,1,1,1,2,2,2,1,1,1,1,1,3,3
3,2,5,1,3,4,51,1,2,1,3,2,3,2,3,3,2,3,2,2,1,3,3,1,3,1
3,2,4,1,2,6,39,1,2,2,3,1,4,1,2,3,2,2,2,8,2,2,1,1,4,3
4,2,5,1,5,7,37,1,3,NA,2,3,3,1,4,1,3,3,2,2,1,2,2,1,4,1
1,1,1,1,3,4,25,2,1,1,2,2,2,1,2,3,2,2,1,1,2,2,1,5,3,2
2,1,7,1,3,2,29,1,2,1,1,3,4,1,4,1,4,3,3,2,1,4,2,6,5,1
3,1,4,1,5,7,41,3,1,2,1,2,3,1,2,1,2,2,2,2,2,2,1,1,3,1
2,1,7,1,2,6,12,1,2,1,1,2,4,NA,3,2,2,2,8,8,1,3,1,5,4,2
2,2,7,1,2,11,12,2,2,1,1,2,4,1,2,1,2,2,2,2,1,2,2,5,5,1
2,2,6,1,3,6,26,3,2,2,2,3,3,1,4,2,2,4,2,2,1,2,3,5,4,1
2,2,7,1,2,2,39,3,2,1,1,2,2,1,3,1,2,2,2,2,1,3,1,5,4,1
2,1,7,1,5,97,18,1,2,1,1,2,3,1,2,1,2,2,2,8,1,5,1,7,4,1
2,1,6,3,2,97,6,3,2,2,2,2,3,1,3,1,2,2,2,2,2,2,2,9,4,1
2,1,7,1,6,9,30,3,2,1,1,2,3,1,3,2,1,3,2,1,1,2,2,5,4,2
1,2,2,2,3,4,17,NA,NA,NA,1,1,2,1,2,2,1,1,1,2,2,2,1,1,5,1
3,2,3,1,3,2,37,1,1,2,1,1,3,2,1,3,3,2,3,1,1,1,1,5,1,2
1,2,1,2,3,11,26,1,7,NA,2,2,2,2,2,2,2,2,1,1,NA,5,NA,5,2,2
3,1,3,1,3,4,55,1,1,1,2,2,4,1,3,4,2,3,1,1,2,2,1,5,3,4
1,2,1,2,2,5,6,3,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,5,3,2
3,1,4,1,4,5,6,3,2,1,1,2,2,1,3,2,2,3,2,2,1,3,2,5,4,2
3,1,3,1,5,97,34,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,5,3,4
1,1,1,2,3,4,40,1,1,1,2,1,3,1,1,1,1,1,8,8,2,1,1,5,2,1
1,1,1,1,4,6,17,2,6,NA,2,2,3,1,2,2,1,3,2,2,8,2,1,1,2,1
2,1,7,1,2,7,29,2,2,1,2,3,4,1,4,3,4,4,1,2,1,3,2,5,5,1
2,1,6,1,3,8,5,NA,NA,NA,1,3,4,1,4,4,2,4,2,1,1,3,2,7,3,2
3,1,4,1,3,97,19,2,1,2,2,2,2,1,2,3,2,1,2,1,1,2,2,5,3,3
3,2,5,1,2,4,42,1,2,2,1,1,2,2,1,2,3,3,2,2,1,1,1,5,3,1
3,2,3,8,6,2,41,NA,NA,NA,1,1,4,2,1,4,2,3,2,2,2,1,1,8,3,2
2,1,6,1,2,7,16,1,2,2,3,4,4,1,4,1,4,4,3,2,1,4,1,2,5,1
1,1,1,2,2,2,37,2,1,1,3,2,3,1,1,1,1,2,2,2,2,1,1,6,3,1
1,2,1,2,5,1,22,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,3,2
2,1,7,1,2,5,13,2,2,1,1,1,3,1,1,2,1,2,3,2,2,1,1,1,5,2
2,1,6,1,3,10,6,3,2,1,1,1,2,1,2,3,1,2,2,8,1,2,2,1,3,1
3,2,5,1,2,4,42,1,2,1,1,4,4,1,4,1,1,2,2,2,1,3,2,5,3,2
3,1,5,1,3,9,53,3,2,1,1,4,3,1,4,3,3,3,2,2,1,4,2,5,4,2
2,2,7,1,4,10,6,3,2,2,1,2,2,2,3,4,2,2,1,1,1,3,2,1,3,3
3,1,3,1,6,12,25,3,6,NA,3,2,3,1,2,3,3,3,1,1,1,2,2,5,3,4
2,2,7,3,2,9,35,3,2,1,1,3,4,1,3,1,3,4,2,2,1,2,1,5,5,1
1,1,1,1,3,3,12,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
1,1,1,1,2,4,50,1,1,2,1,2,1,1,2,2,1,1,2,1,8,2,1,6,2,3
3,1,3,1,6,6,26,3,1,1,3,2,1,1,2,1,1,1,1,1,2,1,1,5,2,4
3,1,3,4,6,12,11,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,4
3,2,4,2,6,11,5,2,1,1,3,2,4,2,2,4,1,4,2,2,2,2,1,1,3,1
3,1,3,1,2,3,23,1,2,1,2,3,4,2,3,1,2,3,3,2,1,5,1,6,3,1
2,2,6,1,2,4,25,1,2,1,1,3,3,1,3,1,1,3,3,2,1,4,1,1,5,1
2,1,7,1,4,97,40,3,2,1,2,3,2,1,4,1,1,4,2,2,1,3,2,5,4,1
1,2,1,2,4,97,45,1,1,1,1,1,3,1,1,3,1,2,2,2,2,2,3,5,6,1
1,1,2,1,4,6,42,1,1,2,2,2,3,1,2,1,2,2,2,1,1,1,1,2,3,1
3,2,4,1,3,3,40,1,2,1,1,4,4,3,4,2,4,4,2,2,1,3,2,2,4,2
1,2,2,1,3,8,39,3,1,2,3,1,3,1,NA,2,2,2,1,1,8,1,1,1,3,4
1,2,1,2,5,5,37,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3
3,1,4,1,6,7,45,1,1,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,3,2
1,2,1,6,2,6,48,NA,NA,NA,4,2,4,1,2,4,1,2,1,2,2,1,1,1,3,2
1,2,1,1,3,97,36,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,6,1
2,2,6,1,3,8,6,1,2,1,2,3,2,1,3,3,2,2,2,1,1,3,2,9,3,4
1,1,1,1,5,7,6,3,1,1,2,2,2,1,2,2,3,3,1,1,2,1,1,1,2,4
3,2,5,1,3,97,42,1,2,1,1,3,4,1,3,1,4,1,3,2,1,3,3,7,4,1
3,2,4,1,2,6,25,1,2,1,1,3,3,1,4,3,2,4,2,2,2,3,1,1,3,3
2,2,6,1,5,10,13,2,2,2,2,2,3,1,2,1,2,1,1,1,2,2,1,1,3,2
3,1,8,1,2,97,44,1,2,1,1,1,1,1,1,1,1,1,2,1,8,2,1,7,3,1
1,2,1,2,3,6,39,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,1
3,1,5,1,4,5,42,1,2,1,2,3,3,1,3,3,3,3,8,8,1,5,1,2,4,2
2,1,6,1,3,5,4,2,2,1,1,3,3,1,3,1,3,1,2,2,8,4,3,5,6,4
3,2,4,1,5,6,32,2,2,1,1,4,3,1,4,2,3,3,2,1,NA,4,2,1,3,4
1,2,2,1,5,9,21,1,2,1,1,2,3,1,3,1,3,2,3,2,1,3,1,5,3,1
1,1,2,1,5,6,36,3,1,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,2,4
2,2,6,1,6,97,4,3,2,2,1,4,4,1,4,3,3,4,2,8,1,4,2,1,5,4
2,1,7,3,3,9,8,3,1,2,3,1,2,1,2,2,1,2,2,1,8,2,3,7,3,2
2,2,6,1,3,31,22,2,2,2,2,3,4,1,4,3,3,3,2,8,1,4,2,5,3,1
3,2,4,1,2,4,44,1,2,2,1,1,3,1,2,1,3,2,3,8,1,1,1,5,4,2
2,1,6,1,5,8,6,3,2,2,2,3,2,1,3,2,3,3,2,1,8,3,2,5,4,3
3,2,4,1,5,5,16,NA,NA,NA,1,1,4,1,2,3,4,4,2,2,2,1,1,1,6,4
1,2,1,1,5,5,20,3,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,2,2
3,1,3,2,3,6,53,3,1,1,2,1,2,1,1,3,1,1,2,2,2,1,1,5,3,1
3,2,3,1,3,4,6,1,1,2,3,1,3,1,2,3,2,2,2,2,2,2,1,2,3,3
2,2,6,1,5,5,29,1,2,2,2,3,4,2,3,2,4,4,2,2,1,2,2,2,4,2
2,2,7,1,2,6,16,1,2,1,1,3,4,3,4,4,4,4,3,2,1,4,2,2,5,1
3,2,8,1,2,2,45,NA,NA,NA,2,2,2,2,2,2,2,2,3,2,2,2,1,2,6,4
3,1,4,7,1,5,37,1,2,1,3,3,4,2,4,1,2,4,3,2,1,3,2,5,4,1
2,1,6,1,2,4,50,1,2,1,1,1,3,1,2,1,2,2,2,8,2,2,1,5,5,2
2,2,7,1,2,97,45,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,4,2,5,4,1
2,1,7,3,5,6,41,3,2,1,1,3,4,1,4,4,3,2,3,2,1,3,2,1,5,1
2,2,7,1,2,97,48,2,2,2,1,3,3,2,4,3,3,3,2,2,1,3,2,1,5,3
3,1,3,1,5,6,39,3,1,2,3,1,1,1,1,1,1,1,1,1,2,1,1,4,2,4
4,2,5,1,4,7,47,2,2,1,2,2,4,2,3,2,4,4,2,2,1,2,2,5,5,2
2,1,7,1,2,1,8,NA,NA,NA,1,3,4,3,4,1,2,3,2,2,1,4,2,5,5,1
2,1,7,1,2,3,42,1,2,1,1,2,4,2,4,1,3,4,3,2,1,4,2,7,5,1
3,1,5,1,2,7,53,3,2,1,1,2,4,1,3,2,2,4,2,8,1,3,2,7,4,1
1,1,1,6,3,14,19,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
3,2,5,6,5,10,53,3,2,2,1,3,3,1,3,3,3,4,2,1,1,2,2,1,3,4
2,2,7,1,2,5,36,1,2,1,1,2,3,1,2,1,2,3,2,2,1,2,3,5,5,1
2,1,6,1,6,10,6,3,2,2,1,3,4,1,3,2,NA,NA,2,2,1,2,2,5,4,4
2,2,6,1,3,97,4,3,4,NA,1,2,2,1,2,2,2,2,2,8,2,1,1,9,3,2
3,1,4,4,6,9,6,3,1,1,NA,1,3,1,1,3,2,2,2,1,2,1,1,1,1,4
2,1,7,1,5,10,12,3,2,1,1,2,4,1,4,3,2,3,2,1,1,4,2,7,4,2
1,1,2,1,1,2,33,1,2,1,1,NA,2,1,2,1,2,3,2,2,1,1,1,5,4,1
2,2,7,3,4,7,6,3,2,1,1,4,4,1,4,1,4,4,3,2,1,4,1,1,5,1
2,1,7,1,2,9,42,1,2,1,1,2,2,1,2,2,2,2,2,8,1,2,2,1,2,2
3,2,5,1,2,2,48,2,2,1,1,2,2,2,4,2,2,3,2,2,1,4,2,5,4,1
1,2,1,2,4,11,6,2,1,2,1,4,2,1,4,1,1,1,1,1,2,2,1,1,2,1
3,1,5,1,3,8,13,1,2,2,1,3,4,1,4,4,2,4,2,8,1,4,3,1,4,2
1,1,1,4,4,8,18,1,1,2,2,1,4,2,1,1,1,2,8,8,8,5,3,2,3,3
3,1,5,1,3,4,18,1,2,1,1,3,2,1,3,2,3,2,2,1,1,1,1,1,4,2
3,1,3,1,2,2,55,1,1,2,2,2,1,1,2,2,2,1,2,1,8,1,1,6,3,2
3,1,4,1,5,14,39,2,2,1,2,4,4,1,4,3,3,4,1,1,1,3,2,1,3,1
2,1,7,1,2,4,4,3,2,1,1,2,NA,1,2,2,NA,2,1,8,1,1,1,1,4,4
1,2,2,1,3,4,39,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,4
1,1,2,1,3,4,26,3,2,1,1,2,2,1,3,2,1,1,2,1,1,2,1,5,4,4
2,2,6,1,2,5,34,1,2,1,2,2,3,2,3,3,4,2,1,1,1,2,1,1,4,3
3,2,4,1,4,4,2,3,3,NA,1,2,3,2,3,3,3,3,2,1,1,2,1,4,4,4
1,2,2,1,5,13,6,3,1,1,2,1,1,2,2,1,2,1,1,1,1,2,2,2,2,4
2,1,7,1,2,10,48,2,2,1,1,2,1,1,3,1,2,1,3,1,1,4,2,5,5,1
1,2,1,1,3,6,19,1,2,1,2,1,1,1,1,3,1,1,1,1,2,1,3,5,3,1
1,1,1,1,3,8,11,NA,NA,NA,2,NA,2,2,2,3,2,2,1,1,2,2,1,1,2,3
2,2,7,5,4,3,40,1,2,1,1,2,4,3,4,1,1,4,3,2,1,4,2,4,5,1
2,2,7,1,5,2,39,1,2,2,2,4,4,1,4,4,4,4,2,2,1,4,2,2,4,3
1,1,1,2,3,3,37,2,1,1,3,3,3,1,3,3,1,3,2,2,2,5,1,1,3,1
2,2,6,1,2,2,21,NA,NA,NA,1,1,4,1,1,1,1,1,3,8,2,4,1,1,6,2
3,2,5,1,5,5,13,1,2,1,1,2,2,1,3,3,2,3,2,1,1,4,2,1,4,2
4,2,4,1,4,7,39,1,2,2,2,3,4,3,4,1,4,4,2,2,1,2,3,1,4,2
1,2,1,1,6,3,12,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4
2,1,7,1,6,97,17,2,2,1,1,2,3,1,2,1,2,2,3,2,1,3,2,5,5,2
1,1,2,1,4,3,39,1,1,2,1,1,3,1,1,2,2,2,2,8,1,1,1,1,6,4
2,1,7,1,1,1,13,1,2,1,2,2,4,1,3,1,2,3,3,2,8,3,3,5,5,1
2,2,6,1,4,9,6,3,1,1,1,2,2,1,3,1,2,3,1,1,1,3,3,1,3,4
3,1,5,1,5,7,36,NA,NA,NA,2,3,3,1,4,4,3,4,2,1,1,1,1,1,3,4
1,1,2,1,4,4,9,1,1,1,2,1,2,1,1,2,2,1,8,2,1,2,1,5,6,2
3,1,4,3,5,97,40,2,2,1,1,3,2,1,4,1,1,2,2,1,1,4,2,5,5,1
2,1,6,1,2,6,6,3,7,NA,3,1,3,1,1,3,2,2,8,2,1,1,1,5,3,3
3,2,5,1,4,7,26,3,2,1,1,2,3,1,3,1,1,3,2,8,1,3,2,6,4,1
3,2,4,1,2,3,51,1,2,1,1,2,NA,1,3,3,NA,4,2,2,1,4,2,5,4,1
2,1,7,1,2,3,26,3,2,1,1,3,3,1,3,1,1,2,2,2,1,3,1,5,4,1
2,2,7,3,5,97,12,3,2,1,1,2,3,1,3,1,4,4,3,2,2,3,1,5,4,1
2,1,7,1,5,4,42,1,2,1,2,NA,4,2,4,4,4,4,1,1,1,3,2,1,3,2
2,2,7,1,3,11,6,3,2,2,1,1,2,1,2,2,1,3,2,1,2,1,2,5,4,4
3,2,3,1,3,5,17,1,1,2,2,1,2,1,1,2,1,1,2,1,2,1,1,1,2,4
2,1,7,1,2,97,33,NA,NA,NA,1,3,4,2,4,1,2,3,3,2,8,4,2,1,5,1
3,1,4,1,6,5,23,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1
1,2,1,2,5,12,5,2,1,1,2,1,1,1,1,3,1,1,1,1,2,1,1,5,2,3
2,1,7,1,4,10,6,3,2,1,1,3,4,1,4,4,1,4,2,2,1,4,2,1,4,1
3,2,4,1,4,9,13,2,2,2,2,2,4,1,4,4,4,4,8,2,1,4,2,1,5,3
2,1,7,1,6,13,51,1,2,1,1,2,4,1,3,1,1,4,3,2,1,2,2,2,5,1
1,1,1,2,2,7,48,2,1,1,1,2,2,1,2,2,1,3,1,1,2,2,1,4,3,1
1,1,1,1,2,4,53,3,1,2,3,1,1,1,1,3,1,2,2,1,2,1,1,7,2,4
3,2,4,3,3,9,25,2,2,1,1,1,1,1,4,1,1,1,2,1,1,3,2,1,3,1
2,2,7,1,2,3,6,1,2,2,1,3,4,1,4,1,2,2,2,1,1,3,3,5,5,3
3,1,5,1,5,9,42,1,2,2,2,2,2,1,3,3,2,2,2,2,1,2,2,1,4,2
2,2,6,4,5,9,15,1,2,1,1,2,4,1,4,2,3,4,2,2,1,4,1,1,4,1
3,2,5,1,2,5,22,2,2,2,2,3,4,2,3,1,3,4,3,2,1,2,2,5,4,1
1,1,1,2,3,2,13,1,1,1,2,2,3,1,2,2,1,3,2,2,2,5,1,1,3,1
3,1,4,1,2,4,51,NA,NA,NA,2,2,3,2,2,2,2,2,2,1,2,1,1,2,1,4
3,2,4,1,2,7,37,1,2,2,1,1,2,1,1,4,3,1,1,1,1,1,1,2,3,4
2,2,7,1,2,4,37,2,2,1,1,4,3,1,4,3,2,4,2,8,1,4,2,1,4,1
1,1,2,3,6,14,6,3,1,1,3,1,1,1,1,2,1,1,1,1,2,1,1,1,3,2
3,1,4,6,5,1,45,2,2,2,2,3,4,2,4,2,3,4,3,2,1,4,2,1,3,1
3,2,4,7,3,2,26,3,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,5,3,1
2,1,7,3,4,8,8,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1
3,2,4,1,1,2,5,NA,NA,NA,2,1,4,1,1,2,2,4,3,2,8,1,2,6,4,1
2,2,6,1,2,9,12,3,2,1,1,2,2,2,2,2,2,2,3,1,1,2,1,5,3,2
2,2,6,1,3,5,12,3,2,2,2,2,4,2,3,2,3,3,2,2,1,4,1,1,4,1
3,1,5,1,5,97,34,1,2,1,1,2,4,1,4,4,2,4,2,1,1,3,2,1,3,1
1,2,2,1,2,2,8,3,6,NA,2,4,4,1,3,1,2,1,2,2,1,2,2,5,4,1
3,2,4,1,6,13,34,3,2,2,1,1,2,1,1,2,1,2,2,2,1,1,2,1,3,2
3,2,4,1,2,97,32,2,2,2,1,4,4,1,4,1,3,4,2,8,1,2,2,1,3,1
3,1,3,1,3,5,25,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,5,5,2
1,2,1,1,4,97,17,1,1,2,2,1,2,1,1,3,1,1,1,1,2,1,1,5,2,4
2,2,7,1,5,10,22,1,2,1,2,2,2,1,3,2,4,3,2,1,1,1,2,1,5,2
3,1,4,1,4,1,37,1,2,1,1,2,3,1,2,3,4,3,2,1,8,2,1,4,6,2
3,1,4,1,4,4,13,2,2,1,1,4,4,2,4,3,3,4,2,2,1,4,2,5,3,1
2,2,6,1,5,6,20,1,2,1,1,4,3,1,4,2,2,3,2,2,1,4,2,5,4,1
4,1,4,2,3,4,13,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,3,2,3,1
3,2,3,2,4,5,36,1,1,1,2,2,1,1,2,1,1,1,1,1,2,5,1,1,3,1
1,2,2,1,3,5,12,1,1,2,NA,1,2,1,1,2,1,1,1,1,2,1,1,5,2,2
2,1,6,1,2,5,18,2,2,1,2,2,3,2,2,2,2,2,3,2,1,5,2,7,4,1
3,2,3,2,2,5,11,1,1,1,2,2,3,1,1,3,1,3,1,8,8,5,1,1,3,1
